5586.0,101595.0,21.64
5596.0,101582.0,21.64
5606.0,101589.0,21.63
5616.0,101588.0,21.63
5626.0,101594.0,21.63
5636.0,101589.0,21.63
5722.0,101584.0,21.63
5732.0,101584.0,21.63
5742.0,101589.0,21.63
5752.0,101596.0,21.64
5762.0,101580.0,21.64
5772.0,101584.0,21.63
5782.0,101587.0,21.64
5792.0,101585.0,21.64
5886.0,101591.0,21.65
5896.0,101583.0,21.64
5906.0,101601.0,21.64
5916.0,101585.0,21.63
5926.0,101578.0,21.63
5936.0,101579.0,21.63
5946.0,101592.0,21.63
5956.0,101588.0,21.63
6042.0,101585.0,21.64
6052.0,101591.0,21.63
6062.0,101584.0,21.63
6072.0,101591.0,21.63
6082.0,101582.0,21.63
6092.0,101582.0,21.63
6102.0,101582.0,21.63
6112.0,101583.0,21.64
6199.0,101588.0,21.63
6209.0,101595.0,21.63
6219.0,101582.0,21.63
6229.0,101585.0,21.64
6239.0,101589.0,21.63
6249.0,101587.0,21.64
6259.0,101587.0,21.64
6269.0,101593.0,21.64
6355.0,101594.0,21.64
6365.0,101598.0,21.63
6375.0,101591.0,21.63
6385.0,101593.0,21.63
6395.0,101599.0,21.63
6405.0,101589.0,21.63
6415.0,101586.0,21.64
6425.0,101594.0,21.63
6515.0,101585.0,21.63
6525.0,101588.0,21.64
6535.0,101584.0,21.63
6545.0,101589.0,21.63
6555.0,101597.0,21.63
6565.0,101587.0,21.63
6575.0,101589.0,21.63
6585.0,101589.0,21.63
6675.0,101574.0,21.64
6685.0,101593.0,21.63
6695.0,101598.0,21.64
6705.0,101590.0,21.64
6715.0,101585.0,21.64
6725.0,101584.0,21.63
6735.0,101587.0,21.64
6745.0,101582.0,21.63
6835.0,101586.0,21.64
6845.0,101597.0,21.64
6855.0,101592.0,21.63
6865.0,101586.0,21.63
6875.0,101581.0,21.63
6885.0,101585.0,21.64
6895.0,101593.0,21.63
6905.0,101593.0,21.63
6992.0,101584.0,21.63
7002.0,101586.0,21.64
7012.0,101590.0,21.63
7022.0,101590.0,21.63
7032.0,101584.0,21.63
7042.0,101589.0,21.63
7052.0,101586.0,21.63
7062.0,101598.0,21.63
7148.0,101596.0,21.63
7158.0,101584.0,21.63
7168.0,101589.0,21.63
7178.0,101596.0,21.64
7188.0,101606.0,21.63
7198.0,101598.0,21.63
7208.0,101586.0,21.63
7218.0,101596.0,21.63
7308.0,101584.0,21.64
7318.0,101588.0,21.64
7328.0,101580.0,21.63
7338.0,101593.0,21.64
7348.0,101581.0,21.63
7358.0,101582.0,21.63
7368.0,101594.0,21.64
7378.0,101584.0,21.63
7472.0,101587.0,21.64
7482.0,101593.0,21.63
7492.0,101598.0,21.64
7502.0,101589.0,21.64
7512.0,101594.0,21.63
7522.0,101581.0,21.63
7532.0,101598.0,21.63
7542.0,101591.0,21.63
7628.0,101578.0,21.63
7638.0,101594.0,21.63
7648.0,101590.0,21.63
7658.0,101584.0,21.63
7668.0,101595.0,21.63
7678.0,101586.0,21.63
7688.0,101587.0,21.63
7698.0,101589.0,21.63
7785.0,101581.0,21.63
7795.0,101586.0,21.63
7805.0,101581.0,21.63
7815.0,101593.0,21.62
7825.0,101587.0,21.63
7835.0,101587.0,21.63
7845.0,101592.0,21.63
7855.0,101585.0,21.63
7941.0,101591.0,21.63
7951.0,101587.0,21.63
7961.0,101586.0,21.63
7971.0,101591.0,21.63
7981.0,101592.0,21.63
7991.0,101592.0,21.63
8001.0,101586.0,21.62
8011.0,101589.0,21.63
8101.0,101594.0,21.64
8111.0,101583.0,21.63
8121.0,101595.0,21.63
8131.0,101577.0,21.63
8141.0,101578.0,21.63
8151.0,101587.0,21.62
8161.0,101585.0,21.63
8171.0,101588.0,21.63
8261.0,101598.0,21.64
8271.0,101588.0,21.63
8281.0,101589.0,21.63
8291.0,101582.0,21.63
8301.0,101599.0,21.63
8311.0,101582.0,21.63
8321.0,101591.0,21.63
8331.0,101587.0,21.63
8417.0,101583.0,21.64
8427.0,101585.0,21.63
8437.0,101578.0,21.63
8447.0,101591.0,21.62
8457.0,101585.0,21.63
8467.0,101590.0,21.63
8477.0,101584.0,21.62
8487.0,101581.0,21.62
8574.0,101566.0,21.63
8584.0,101582.0,21.64
8594.0,101579.0,21.63
8604.0,101586.0,21.62
8614.0,101585.0,21.63
8624.0,101586.0,21.63
8634.0,101588.0,21.63
8644.0,101600.0,21.63
8730.0,101609.0,21.63
8740.0,101603.0,21.63
8750.0,101584.0,21.63
8760.0,101586.0,21.63
8770.0,101592.0,21.63
8780.0,101597.0,21.63
8790.0,101592.0,21.63
8800.0,101601.0,21.63
8890.0,101588.0,21.63
8900.0,101590.0,21.63
8910.0,101588.0,21.63
8920.0,101593.0,21.62
8930.0,101584.0,21.63
8940.0,101590.0,21.63
8950.0,101589.0,21.63
8960.0,101584.0,21.63
9054.0,101577.0,21.63
9064.0,101597.0,21.63
9074.0,101598.0,21.63
9084.0,101588.0,21.63
9094.0,101594.0,21.63
9104.0,101584.0,21.62
9114.0,101587.0,21.63
9124.0,101587.0,21.63
9210.0,101586.0,21.63
9220.0,101587.0,21.63
9230.0,101568.0,21.63
9240.0,101584.0,21.62
9250.0,101584.0,21.62
9260.0,101579.0,21.62
9270.0,101587.0,21.62
9280.0,101581.0,21.62
9367.0,101589.0,21.63
9377.0,101597.0,21.62
9387.0,101634.0,21.62
9397.0,101628.0,21.62
9407.0,101604.0,21.62
9417.0,101594.0,21.62
9427.0,101587.0,21.62
9437.0,101582.0,21.62
9527.0,101595.0,21.62
9537.0,101603.0,21.63
9547.0,101589.0,21.62
9557.0,101591.0,21.63
9567.0,101592.0,21.62
9577.0,101581.0,21.62
9587.0,101573.0,21.62
9597.0,101574.0,21.62
9683.0,101576.0,21.63
9693.0,101578.0,21.62
9703.0,101583.0,21.62
9713.0,101581.0,21.62
9723.0,101584.0,21.63
9733.0,101585.0,21.62
9743.0,101587.0,21.62
9753.0,101583.0,21.62
9843.0,101585.0,21.62
9853.0,101599.0,21.62
9863.0,101584.0,21.63
9873.0,101587.0,21.62
9883.0,101601.0,21.62
9893.0,101617.0,21.62
9903.0,101641.0,21.62
9913.0,101606.0,21.62
10003.0,101586.0,21.63
10013.0,101592.0,21.62
10023.0,101578.0,21.62
10033.0,101586.0,21.62
10043.0,101599.0,21.62
10053.0,101592.0,21.62
10063.0,101590.0,21.62
10073.0,101586.0,21.62
10160.0,101601.0,21.63
10170.0,101587.0,21.62
10180.0,101591.0,21.62
10190.0,101591.0,21.62
10200.0,101585.0,21.62
10210.0,101584.0,21.62
10220.0,101585.0,21.62
10230.0,101586.0,21.62
10316.0,101593.0,21.62
10326.0,101597.0,21.62
10336.0,101590.0,21.62
10346.0,101593.0,21.62
10356.0,101586.0,21.62
10366.0,101583.0,21.62
10376.0,101596.0,21.62
10386.0,101581.0,21.62
10476.0,101593.0,21.63
10486.0,101579.0,21.62
10496.0,101575.0,21.62
10506.0,101591.0,21.62
10516.0,101582.0,21.62
10526.0,101595.0,21.62
10536.0,101595.0,21.62
10546.0,101597.0,21.62
10792.0,101592.0,21.62
10802.0,101581.0,21.62
10812.0,101586.0,21.62
10822.0,101589.0,21.62
10832.0,101594.0,21.62
10842.0,101591.0,21.62
10852.0,101586.0,21.62
10862.0,101592.0,21.62
10953.0,101588.0,21.62
10963.0,101584.0,21.62
10973.0,101586.0,21.62
10983.0,101597.0,21.62
10993.0,101586.0,21.61
11003.0,101586.0,21.62
11013.0,101584.0,21.62
11023.0,101590.0,21.62
11113.0,101586.0,21.62
11123.0,101590.0,21.61
11133.0,101592.0,21.62
11143.0,101587.0,21.61
11153.0,101584.0,21.62
11163.0,101587.0,21.61
11173.0,101593.0,21.61
11183.0,101587.0,21.61
11269.0,101587.0,21.62
11279.0,101590.0,21.61
11289.0,101592.0,21.62
11299.0,101585.0,21.61
11309.0,101585.0,21.61
11319.0,101581.0,21.61
11329.0,101581.0,21.62
11339.0,101588.0,21.61
11582.0,101588.0,21.61
11592.0,101586.0,21.61
11602.0,101583.0,21.61
11612.0,101592.0,21.62
11622.0,101584.0,21.62
11632.0,101584.0,21.62
11642.0,101590.0,21.62
11652.0,101581.0,21.61
11746.0,101587.0,21.63
11756.0,101590.0,21.62
11766.0,101584.0,21.62
11776.0,101590.0,21.61
11786.0,101585.0,21.62
11796.0,101589.0,21.62
11806.0,101588.0,21.61
11816.0,101589.0,21.62
11906.0,101583.0,21.62
11916.0,101586.0,21.62
11926.0,101600.0,21.61
11936.0,101596.0,21.61
11946.0,101582.0,21.61
11956.0,101586.0,21.6
11966.0,101587.0,21.61
11976.0,101581.0,21.61
12062.0,101581.0,21.62
12072.0,101585.0,21.61
12082.0,101587.0,21.61
12092.0,101589.0,21.61
12102.0,101591.0,21.61
12112.0,101577.0,21.61
12122.0,101580.0,21.61
12132.0,101584.0,21.61
12226.0,101584.0,21.61
12236.0,101588.0,21.61
12246.0,101585.0,21.61
12256.0,101592.0,21.61
12266.0,101576.0,21.61
12276.0,101587.0,21.61
12286.0,101585.0,21.61
12296.0,101593.0,21.61
12382.0,101594.0,21.62
12392.0,101596.0,21.62
12402.0,101581.0,21.61
12412.0,101596.0,21.62
12422.0,101580.0,21.61
12432.0,101588.0,21.61
12442.0,101580.0,21.6
12452.0,101592.0,21.61
12539.0,101584.0,21.61
12549.0,101599.0,21.61
12559.0,101591.0,21.61
12569.0,101586.0,21.61
12579.0,101587.0,21.61
12589.0,101592.0,21.6
12599.0,101581.0,21.6
12609.0,101591.0,21.6
12699.0,101584.0,21.61
12709.0,101593.0,21.6
12719.0,101587.0,21.61
12729.0,101582.0,21.61
12739.0,101590.0,21.61
12749.0,101592.0,21.61
12759.0,101589.0,21.61
12769.0,101586.0,21.61
12859.0,101590.0,21.62
12869.0,101593.0,21.61
12879.0,101587.0,21.61
12889.0,101591.0,21.6
12899.0,101581.0,21.61
12909.0,101585.0,21.6
12919.0,101592.0,21.61
12929.0,101600.0,21.61
13019.0,101591.0,21.61
13029.0,101587.0,21.61
13039.0,101592.0,21.61
13049.0,101585.0,21.6
13059.0,101589.0,21.61
13069.0,101596.0,21.6
13079.0,101586.0,21.61
13089.0,101591.0,21.6
13179.0,101591.0,21.61
13189.0,101596.0,21.62
13199.0,101589.0,21.61
13209.0,101587.0,21.6
13219.0,101585.0,21.6
13229.0,101585.0,21.6
13239.0,101594.0,21.6
13249.0,101581.0,21.6
13335.0,101594.0,21.6
13345.0,101582.0,21.6
13355.0,101594.0,21.6
13365.0,101597.0,21.6
13375.0,101594.0,21.6
13385.0,101598.0,21.6
13395.0,101586.0,21.6
13405.0,101576.0,21.6
13496.0,101582.0,21.61
13506.0,101591.0,21.6
13516.0,101580.0,21.6
13526.0,101593.0,21.6
13536.0,101594.0,21.6
13546.0,101588.0,21.61
13556.0,101586.0,21.6
13566.0,101598.0,21.61
13656.0,101591.0,21.61
13666.0,101585.0,21.61
13676.0,101583.0,21.61
13686.0,101581.0,21.6
13696.0,101575.0,21.6
13706.0,101569.0,21.6
13716.0,101581.0,21.6
13726.0,101583.0,21.6
13816.0,101589.0,21.61
13826.0,101589.0,21.6
13836.0,101591.0,21.6
13846.0,101573.0,21.6
13856.0,101584.0,21.6
13866.0,101585.0,21.6
13876.0,101581.0,21.6
13886.0,101585.0,21.6
13972.0,101581.0,21.6
13982.0,101592.0,21.61
13992.0,101588.0,21.6
14002.0,101595.0,21.6
14012.0,101590.0,21.6
14022.0,101584.0,21.6
14032.0,101592.0,21.6
14042.0,101595.0,21.6
14128.0,101599.0,21.6
14138.0,101708.0,21.61
14148.0,101622.0,21.6
14158.0,101600.0,21.6
14168.0,101586.0,21.6
14178.0,101578.0,21.6
14188.0,101587.0,21.6
14198.0,101586.0,21.6
14292.0,101576.0,21.6
14302.0,101586.0,21.61
14312.0,101582.0,21.6
14322.0,101585.0,21.61
14332.0,101586.0,21.6
14342.0,101588.0,21.6
14352.0,101588.0,21.61
14362.0,101593.0,21.6
14449.0,101595.0,21.61
14459.0,101594.0,21.61
14469.0,101593.0,21.6
14479.0,101595.0,21.6
14489.0,101590.0,21.6
14499.0,101587.0,21.6
14509.0,101598.0,21.6
14519.0,101583.0,21.59
14609.0,101594.0,21.6
14619.0,101589.0,21.6
14629.0,101597.0,21.6
14639.0,101600.0,21.6
14649.0,101593.0,21.6
14659.0,101589.0,21.59
14669.0,101593.0,21.6
14679.0,101591.0,21.6
14765.0,101582.0,21.6
14775.0,101585.0,21.6
14785.0,101584.0,21.6
14795.0,101586.0,21.6
14805.0,101590.0,21.59
14815.0,101593.0,21.59
14825.0,101584.0,21.59
14835.0,101578.0,21.6
14921.0,101591.0,21.6
14931.0,101582.0,21.6
14941.0,101592.0,21.59
14951.0,101587.0,21.59
14961.0,101588.0,21.6
14971.0,101591.0,21.59
14981.0,101587.0,21.6
14991.0,101597.0,21.6
15082.0,101593.0,21.61
15092.0,101583.0,21.59
15102.0,101585.0,21.6
15112.0,101591.0,21.6
15122.0,101588.0,21.6
15132.0,101593.0,21.6
15142.0,101587.0,21.59
15152.0,101595.0,21.6
15238.0,101586.0,21.6
15248.0,101591.0,21.6
15258.0,101594.0,21.59
15268.0,101593.0,21.59
15278.0,101594.0,21.6
15288.0,101592.0,21.59
15298.0,101582.0,21.6
15308.0,101589.0,21.59
15398.0,101594.0,21.6
15408.0,101583.0,21.6
15418.0,101590.0,21.6
15428.0,101597.0,21.59
15438.0,101588.0,21.59
15448.0,101581.0,21.59
15458.0,101584.0,21.6
15468.0,101585.0,21.59
15558.0,101587.0,21.6
15568.0,101589.0,21.59
15578.0,101587.0,21.59
15588.0,101597.0,21.59
15598.0,101599.0,21.6
15608.0,101593.0,21.59
15618.0,101592.0,21.59
15628.0,101588.0,21.59
15714.0,101570.0,21.59
15724.0,101585.0,21.6
15734.0,101584.0,21.59
15744.0,101595.0,21.59
15754.0,101581.0,21.59
15764.0,101588.0,21.59
15774.0,101598.0,21.59
15784.0,101580.0,21.59
15875.0,101591.0,21.6
15885.0,101592.0,21.59
15895.0,101591.0,21.59
15905.0,101603.0,21.59
15915.0,101587.0,21.59
15925.0,101584.0,21.59
15935.0,101585.0,21.59
15945.0,101586.0,21.6
16035.0,101597.0,21.6
16045.0,101592.0,21.59
16055.0,101583.0,21.59
16065.0,101584.0,21.59
16075.0,101579.0,21.59
16085.0,101587.0,21.59
16095.0,101586.0,21.59
16105.0,101595.0,21.59
16191.0,101585.0,21.59
16201.0,101583.0,21.59
16211.0,101593.0,21.6
16221.0,101591.0,21.59
16231.0,101589.0,21.59
16241.0,101584.0,21.59
16251.0,101588.0,21.59
16261.0,101590.0,21.59
16355.0,101594.0,21.6
16365.0,101594.0,21.59
16375.0,101584.0,21.59
16385.0,101587.0,21.59
16395.0,101583.0,21.59
16405.0,101578.0,21.59
16415.0,101590.0,21.59
16425.0,101581.0,21.59
16511.0,101593.0,21.59
16521.0,101589.0,21.59
16531.0,101585.0,21.59
16541.0,101582.0,21.59
16551.0,101583.0,21.58
16561.0,101582.0,21.58
16571.0,101590.0,21.58
16581.0,101586.0,21.59
16667.0,101592.0,21.6
16677.0,101587.0,21.59
16687.0,101589.0,21.59
16697.0,101591.0,21.59
16707.0,101593.0,21.59
16717.0,101592.0,21.59
16727.0,101594.0,21.59
16737.0,101588.0,21.59
16828.0,101579.0,21.59
16838.0,101591.0,21.59
16848.0,101587.0,21.59
16858.0,101582.0,21.59
16868.0,101583.0,21.59
16878.0,101586.0,21.59
16888.0,101594.0,21.59
16898.0,101600.0,21.59
16988.0,101583.0,21.6
16998.0,101602.0,21.59
17008.0,101590.0,21.59
17018.0,101597.0,21.59
17028.0,101588.0,21.59
17038.0,101582.0,21.59
17048.0,101581.0,21.59
17058.0,101595.0,21.59
17148.0,101588.0,21.59
17158.0,101587.0,21.59
17168.0,101585.0,21.59
17178.0,101593.0,21.59
17188.0,101581.0,21.59
17198.0,101588.0,21.59
17208.0,101588.0,21.59
17218.0,101599.0,21.59
17304.0,101589.0,21.59
17314.0,101582.0,21.58
17324.0,101589.0,21.59
17334.0,101593.0,21.59
17344.0,101593.0,21.59
17354.0,101590.0,21.59
17364.0,101587.0,21.59
17374.0,101600.0,21.59
17460.0,101588.0,21.59
17470.0,101584.0,21.59
17480.0,101589.0,21.59
17490.0,101586.0,21.58
17500.0,101586.0,21.59
17510.0,101593.0,21.59
17520.0,101585.0,21.58
17530.0,101587.0,21.58
17625.0,101592.0,21.59
17635.0,101599.0,21.59
17645.0,101585.0,21.58
17655.0,101586.0,21.59
17665.0,101584.0,21.58
17675.0,101586.0,21.59
17685.0,101588.0,21.58
17695.0,101590.0,21.58
17781.0,101589.0,21.59
17791.0,101591.0,21.59
17801.0,101588.0,21.59
17811.0,101588.0,21.58
17821.0,101591.0,21.59
17831.0,101593.0,21.58
17841.0,101577.0,21.58
17851.0,101589.0,21.58
17937.0,101587.0,21.59
17947.0,101574.0,21.59
17957.0,101591.0,21.58
17967.0,101581.0,21.58
17977.0,101582.0,21.58
17987.0,101592.0,21.58
17997.0,101578.0,21.58
18007.0,101596.0,21.58
18093.0,101580.0,21.58
18103.0,101586.0,21.58
18113.0,101586.0,21.59
18123.0,101589.0,21.58
18133.0,101585.0,21.58
18143.0,101582.0,21.58
18153.0,101596.0,21.59
18163.0,101589.0,21.58
18253.0,101586.0,21.59
18263.0,101585.0,21.59
18273.0,101595.0,21.58
18283.0,101584.0,21.58
18293.0,101584.0,21.58
18303.0,101589.0,21.58
18313.0,101583.0,21.58
18323.0,101585.0,21.58
18410.0,101586.0,21.58
18420.0,101581.0,21.58
18430.0,101596.0,21.58
18440.0,101584.0,21.58
18450.0,101598.0,21.58
18460.0,101584.0,21.58
18470.0,101590.0,21.58
18480.0,101599.0,21.58
18570.0,101596.0,21.58
18580.0,101592.0,21.58
18590.0,101585.0,21.58
18600.0,101589.0,21.58
18610.0,101585.0,21.58
18620.0,101590.0,21.58
18630.0,101587.0,21.58
18640.0,101585.0,21.58
18730.0,101587.0,21.59
18740.0,101597.0,21.59
18750.0,101587.0,21.58
18760.0,101592.0,21.58
18770.0,101591.0,21.58
18780.0,101588.0,21.58
18790.0,101579.0,21.58
18800.0,101587.0,21.57
18886.0,101590.0,21.58
18896.0,101592.0,21.58
18906.0,101586.0,21.58
18916.0,101585.0,21.58
18926.0,101588.0,21.58
18936.0,101590.0,21.58
18946.0,101580.0,21.58
18956.0,101592.0,21.59
19042.0,101584.0,21.58
19052.0,101593.0,21.58
19062.0,101587.0,21.58
19072.0,101587.0,21.58
19082.0,101594.0,21.58
19092.0,101587.0,21.58
19102.0,101583.0,21.58
19112.0,101581.0,21.57
19207.0,101578.0,21.58
19217.0,101598.0,21.58
19227.0,101587.0,21.58
19237.0,101592.0,21.58
19247.0,101582.0,21.58
19257.0,101577.0,21.58
19267.0,101588.0,21.57
19277.0,101587.0,21.58
19363.0,101586.0,21.58
19373.0,101585.0,21.58
19383.0,101582.0,21.58
19393.0,101582.0,21.57
19403.0,101589.0,21.58
19413.0,101593.0,21.58
19423.0,101595.0,21.58
19433.0,101587.0,21.58
19519.0,101578.0,21.58
19529.0,101595.0,21.58
19539.0,101587.0,21.58
19549.0,101593.0,21.58
19559.0,101583.0,21.58
19569.0,101587.0,21.58
19579.0,101588.0,21.58
19589.0,101583.0,21.57
19683.0,101588.0,21.58
19693.0,101589.0,21.58
19703.0,101596.0,21.58
19713.0,101596.0,21.58
19723.0,101594.0,21.57
19733.0,101585.0,21.58
19743.0,101577.0,21.58
19753.0,101600.0,21.58
19839.0,101589.0,21.58
19849.0,101582.0,21.58
19859.0,101588.0,21.57
19869.0,101585.0,21.58
19879.0,101588.0,21.58
19889.0,101596.0,21.57
19899.0,101580.0,21.57
19909.0,101587.0,21.57
20000.0,101588.0,21.58
20010.0,101587.0,21.58
20020.0,101577.0,21.58
20030.0,101582.0,21.57
20040.0,101588.0,21.57
20050.0,101583.0,21.57
20060.0,101581.0,21.58
20070.0,101593.0,21.57
20160.0,101596.0,21.58
20170.0,101593.0,21.58
20180.0,101579.0,21.57
20190.0,101589.0,21.57
20200.0,101593.0,21.58
20210.0,101588.0,21.57
20220.0,101586.0,21.57
20230.0,101585.0,21.58
20320.0,101591.0,21.58
20330.0,101580.0,21.58
20340.0,101584.0,21.57
20350.0,101599.0,21.57
20360.0,101588.0,21.57
20370.0,101590.0,21.57
20380.0,101583.0,21.57
20390.0,101590.0,21.57
20480.0,101590.0,21.58
20490.0,101593.0,21.58
20500.0,101594.0,21.58
20510.0,101581.0,21.57
20520.0,101591.0,21.57
20530.0,101584.0,21.57
20540.0,101593.0,21.57
20550.0,101591.0,21.57
20640.0,101586.0,21.57
20650.0,101589.0,21.57
20660.0,101594.0,21.57
20670.0,101576.0,21.57
20680.0,101588.0,21.57
20690.0,101588.0,21.57
20700.0,101590.0,21.57
20710.0,101591.0,21.57
20804.0,101586.0,21.58
20814.0,101601.0,21.57
20824.0,101590.0,21.57
20834.0,101589.0,21.57
20844.0,101586.0,21.57
20854.0,101592.0,21.57
20864.0,101597.0,21.57
20874.0,101598.0,21.57
20968.0,101581.0,21.57
20978.0,101586.0,21.56
20988.0,101584.0,21.57
20998.0,101590.0,21.57
21008.0,101588.0,21.57
21018.0,101593.0,21.56
21028.0,101587.0,21.56
21038.0,101586.0,21.57
21136.0,101588.0,21.57
21146.0,101596.0,21.56
21156.0,101587.0,21.56
21166.0,101588.0,21.56
21176.0,101592.0,21.56
21186.0,101580.0,21.56
21196.0,101582.0,21.57
21206.0,101590.0,21.56
21292.0,101594.0,21.56
21302.0,101601.0,21.57
21312.0,101598.0,21.57
21322.0,101594.0,21.57
21332.0,101580.0,21.56
21342.0,101585.0,21.55
21352.0,101593.0,21.56
21362.0,101594.0,21.56
